Date,RiskFreeRate
27-Apr-2009,0.000514342235410485
28-Apr-2009,0.000514342235410485
29-Apr-2009,0.000435212660731949
30-Apr-2009,0.000553907022749753
01-May-2009,0.000593471810089021
02-May-2009,0.000593471810089021
03-May-2009,0.000593471810089021
04-May-2009,0.000751730959446093
05-May-2009,0.000751730959446093
06-May-2009,0.000751730959446093
07-May-2009,0.000712166172106825
08-May-2009,0.000712166172106825
09-May-2009,0.000712166172106825
10-May-2009,0.000712166172106825
11-May-2009,0.000751730959446093
12-May-2009,0.000751730959446093
13-May-2009,0.000672601384767557
14-May-2009,0.000633036597428289
15-May-2009,0.000672601384767557
16-May-2009,0.000672601384767557
17-May-2009,0.000672601384767557
18-May-2009,0.000751730959446093
19-May-2009,0.000712166172106825
20-May-2009,0.000712166172106825
21-May-2009,0.000751730959446093
22-May-2009,0.000712166172106825
23-May-2009,0.000712166172106825
24-May-2009,0.000712166172106825
25-May-2009,0.000712166172106825
26-May-2009,0.000712166172106825
27-May-2009,0.000672601384767557
28-May-2009,0.000593471810089021
29-May-2009,0.000553907022749753
30-May-2009,0.000553907022749753
31-May-2009,0.000553907022749753
01-Jun-2009,0.000514342235410485
02-Jun-2009,0.000553907022749753
03-Jun-2009,0.000553907022749753
04-Jun-2009,0.000553907022749753
05-Jun-2009,0.000751730959446093
06-Jun-2009,0.000751730959446093
07-Jun-2009,0.000751730959446093
08-Jun-2009,0.000751730959446093
09-Jun-2009,0.000751730959446093
10-Jun-2009,0.000712166172106825
11-Jun-2009,0.000751730959446093
12-Jun-2009,0.000712166172106825
13-Jun-2009,0.000712166172106825
14-Jun-2009,0.000712166172106825
15-Jun-2009,0.000672601384767557
16-Jun-2009,0.000672601384767557
17-Jun-2009,0.000672601384767557
18-Jun-2009,0.000712166172106825
19-Jun-2009,0.000712166172106825
20-Jun-2009,0.000712166172106825
21-Jun-2009,0.000712166172106825
22-Jun-2009,0.000791295746785361
23-Jun-2009,0.000791295746785361
24-Jun-2009,0.000751730959446093
25-Jun-2009,0.000712166172106825
26-Jun-2009,0.000751730959446093
27-Jun-2009,0.000751730959446093
28-Jun-2009,0.000751730959446093
29-Jun-2009,0.000791295746785361
30-Jun-2009,0.000751730959446093
01-Jul-2009,0.000672601384767557
02-Jul-2009,0.000672601384767557
03-Jul-2009,0.000672601384767557
04-Jul-2009,0.000672601384767557
05-Jul-2009,0.000672601384767557
06-Jul-2009,0.000751730959446093
07-Jul-2009,0.000751730959446093
08-Jul-2009,0.000712166172106825
09-Jul-2009,0.000751730959446093
10-Jul-2009,0.000712166172106825
11-Jul-2009,0.000712166172106825
12-Jul-2009,0.000712166172106825
13-Jul-2009,0.000712166172106825
14-Jul-2009,0.000712166172106825
15-Jul-2009,0.000712166172106825
16-Jul-2009,0.000751730959446093
17-Jul-2009,0.000672601384767557
18-Jul-2009,0.000672601384767557
19-Jul-2009,0.000672601384767557
20-Jul-2009,0.000751730959446093
21-Jul-2009,0.000751730959446093
22-Jul-2009,0.000751730959446093
23-Jul-2009,0.000751730959446093
24-Jul-2009,0.000712166172106825
25-Jul-2009,0.000712166172106825
26-Jul-2009,0.000712166172106825
27-Jul-2009,0.000751730959446093
28-Jul-2009,0.000751730959446093
29-Jul-2009,0.000751730959446093
30-Jul-2009,0.000712166172106825
31-Jul-2009,0.000712166172106825
01-Aug-2009,0.000712166172106825
02-Aug-2009,0.000712166172106825
03-Aug-2009,0.000751730959446093
04-Aug-2009,0.000712166172106825
05-Aug-2009,0.000712166172106825
06-Aug-2009,0.000672601384767557
07-Aug-2009,0.000712166172106825
08-Aug-2009,0.000712166172106825
09-Aug-2009,0.000712166172106825
10-Aug-2009,0.000751730959446093
11-Aug-2009,0.000712166172106825
12-Aug-2009,0.000672601384767557
13-Aug-2009,0.000672601384767557
14-Aug-2009,0.000712166172106825
15-Aug-2009,0.000712166172106825
16-Aug-2009,0.000712166172106825
17-Aug-2009,0.000712166172106825
18-Aug-2009,0.000712166172106825
19-Aug-2009,0.000672601384767557
20-Aug-2009,0.000672601384767557
21-Aug-2009,0.000672601384767557
22-Aug-2009,0.000672601384767557
23-Aug-2009,0.000672601384767557
24-Aug-2009,0.000672601384767557
25-Aug-2009,0.000672601384767557
26-Aug-2009,0.000593471810089021
27-Aug-2009,0.000593471810089021
28-Aug-2009,0.000593471810089021
29-Aug-2009,0.000593471810089021
30-Aug-2009,0.000593471810089021
31-Aug-2009,0.000593471810089021
01-Sep-2009,0.000553907022749753
02-Sep-2009,0.000553907022749753
03-Sep-2009,0.000593471810089021
04-Sep-2009,0.000553907022749753
05-Sep-2009,0.000553907022749753
06-Sep-2009,0.000553907022749753
07-Sep-2009,0.000553907022749753
08-Sep-2009,0.000553907022749753
09-Sep-2009,0.000553907022749753
10-Sep-2009,0.000553907022749753
11-Sep-2009,0.000553907022749753
12-Sep-2009,0.000553907022749753
13-Sep-2009,0.000553907022749753
14-Sep-2009,0.000553907022749753
15-Sep-2009,0.000514342235410485
16-Sep-2009,0.000395647873392681
17-Sep-2009,0.000395647873392681
18-Sep-2009,0.000316518298714144
19-Sep-2009,0.000316518298714144
20-Sep-2009,0.000316518298714144
21-Sep-2009,0.000435212660731949
22-Sep-2009,0.000435212660731949
23-Sep-2009,0.000435212660731949
24-Sep-2009,0.000395647873392681
25-Sep-2009,0.000395647873392681
26-Sep-2009,0.000395647873392681
27-Sep-2009,0.000395647873392681
28-Sep-2009,0.000435212660731949
29-Sep-2009,0.000514342235410485
30-Sep-2009,0.000553907022749753
01-Oct-2009,0.000395647873392681
02-Oct-2009,0.000395647873392681
03-Oct-2009,0.000395647873392681
04-Oct-2009,0.000395647873392681
05-Oct-2009,0.000316518298714144
06-Oct-2009,0.000316518298714144
07-Oct-2009,0.000356083086053412
08-Oct-2009,0.000237388724035608
09-Oct-2009,0.000276953511374876
10-Oct-2009,0.000276953511374876
11-Oct-2009,0.000276953511374876
12-Oct-2009,0.000276953511374876
13-Oct-2009,0.000276953511374876
14-Oct-2009,0.000276953511374876
15-Oct-2009,0.000276953511374876
16-Oct-2009,0.000276953511374876
17-Oct-2009,0.000276953511374876
18-Oct-2009,0.000276953511374876
19-Oct-2009,0.000316518298714144
20-Oct-2009,0.000316518298714144
21-Oct-2009,0.000276953511374876
22-Oct-2009,0.000237388724035608
23-Oct-2009,0.000276953511374876
24-Oct-2009,0.000276953511374876
25-Oct-2009,0.000276953511374876
26-Oct-2009,0.000316518298714144
27-Oct-2009,0.000316518298714144
28-Oct-2009,0.000276953511374876
29-Oct-2009,0.000237388724035608
30-Oct-2009,0.00019782393669634
31-Oct-2009,0.00019782393669634
01-Nov-2009,0.00019782393669634
02-Nov-2009,0.000237388724035608
03-Nov-2009,0.000237388724035608
04-Nov-2009,0.00019782393669634
05-Nov-2009,0.000158259149357072
06-Nov-2009,0.000237388724035608
07-Nov-2009,0.000237388724035608
08-Nov-2009,0.000237388724035608
09-Nov-2009,0.000276953511374876
10-Nov-2009,0.000276953511374876
11-Nov-2009,0.000276953511374876
12-Nov-2009,0.000276953511374876
13-Nov-2009,0.000237388724035608
14-Nov-2009,0.000237388724035608
15-Nov-2009,0.000237388724035608
16-Nov-2009,0.000276953511374876
17-Nov-2009,0.000237388724035608
18-Nov-2009,0.000158259149357072
19-Nov-2009,7.91295746785361e-05
20-Nov-2009,7.91295746785361e-05
21-Nov-2009,7.91295746785361e-05
22-Nov-2009,7.91295746785361e-05
23-Nov-2009,0.00019782393669634
24-Nov-2009,0.00019782393669634
25-Nov-2009,0.00019782393669634
26-Nov-2009,0.00019782393669634
27-Nov-2009,0.000118694362017804
28-Nov-2009,0.000118694362017804
29-Nov-2009,0.000118694362017804
30-Nov-2009,0.000237388724035608
01-Dec-2009,0.000237388724035608
02-Dec-2009,0.00019782393669634
03-Dec-2009,0.000237388724035608
04-Dec-2009,0.000237388724035608
05-Dec-2009,0.000237388724035608
06-Dec-2009,0.000237388724035608
07-Dec-2009,0.000158259149357072
08-Dec-2009,0.000118694362017804
09-Dec-2009,0.000118694362017804
10-Dec-2009,7.91295746785361e-05
11-Dec-2009,0.000118694362017804
12-Dec-2009,0.000118694362017804
13-Dec-2009,0.000118694362017804
14-Dec-2009,0.000158259149357072
15-Dec-2009,0.00019782393669634
16-Dec-2009,0.000158259149357072
17-Dec-2009,0.000158259149357072
18-Dec-2009,0.00019782393669634
19-Dec-2009,0.00019782393669634
20-Dec-2009,0.00019782393669634
21-Dec-2009,0.000316518298714144
22-Dec-2009,0.000316518298714144
23-Dec-2009,0.000276953511374876
24-Dec-2009,0.00019782393669634
25-Dec-2009,0.00019782393669634
26-Dec-2009,0.00019782393669634
27-Dec-2009,0.00019782393669634
28-Dec-2009,0.000435212660731949
29-Dec-2009,0.000395647873392681
30-Dec-2009,0.00019782393669634
31-Dec-2009,0.000237388724035608
01-Jan-2010,0.000237388724035608
02-Jan-2010,0.000237388724035608
03-Jan-2010,0.000237388724035608
04-Jan-2010,0.000316518298714144
05-Jan-2010,0.000276953511374876
06-Jan-2010,0.000237388724035608
07-Jan-2010,0.00019782393669634
08-Jan-2010,0.00019782393669634
09-Jan-2010,0.00019782393669634
10-Jan-2010,0.00019782393669634
11-Jan-2010,0.000158259149357072
12-Jan-2010,0.00019782393669634
13-Jan-2010,0.000237388724035608
14-Jan-2010,0.00019782393669634
15-Jan-2010,0.000237388724035608
16-Jan-2010,0.000237388724035608
17-Jan-2010,0.000237388724035608
18-Jan-2010,0.000237388724035608
19-Jan-2010,0.000237388724035608
20-Jan-2010,0.00019782393669634
21-Jan-2010,0.000237388724035608
22-Jan-2010,0.000237388724035608
23-Jan-2010,0.000237388724035608
24-Jan-2010,0.000237388724035608
25-Jan-2010,0.000237388724035608
26-Jan-2010,0.000276953511374876
27-Jan-2010,0.000316518298714144
28-Jan-2010,0.000316518298714144
29-Jan-2010,0.000316518298714144
30-Jan-2010,0.000316518298714144
31-Jan-2010,0.000316518298714144
01-Feb-2010,0.000395647873392681
02-Feb-2010,0.000395647873392681
03-Feb-2010,0.000395647873392681
04-Feb-2010,0.000356083086053412
05-Feb-2010,0.000395647873392681
06-Feb-2010,0.000395647873392681
07-Feb-2010,0.000395647873392681
08-Feb-2010,0.000474777448071217
09-Feb-2010,0.000474777448071217
10-Feb-2010,0.000435212660731949
11-Feb-2010,0.000435212660731949
12-Feb-2010,0.000395647873392681
13-Feb-2010,0.000395647873392681
14-Feb-2010,0.000395647873392681
15-Feb-2010,0.000395647873392681
16-Feb-2010,0.000395647873392681
17-Feb-2010,0.000395647873392681
18-Feb-2010,0.000395647873392681
19-Feb-2010,0.000435212660731949
20-Feb-2010,0.000435212660731949
21-Feb-2010,0.000435212660731949
22-Feb-2010,0.000435212660731949
23-Feb-2010,0.000474777448071217
24-Feb-2010,0.000474777448071217
25-Feb-2010,0.000514342235410485
26-Feb-2010,0.000514342235410485
27-Feb-2010,0.000514342235410485
28-Feb-2010,0.000514342235410485
01-Mar-2010,0.000514342235410485
02-Mar-2010,0.000553907022749753
03-Mar-2010,0.000553907022749753
04-Mar-2010,0.000553907022749753
05-Mar-2010,0.000593471810089021
06-Mar-2010,0.000593471810089021
07-Mar-2010,0.000593471810089021
08-Mar-2010,0.000633036597428289
09-Mar-2010,0.000633036597428289
10-Mar-2010,0.000593471810089021
11-Mar-2010,0.000633036597428289
12-Mar-2010,0.000593471810089021
13-Mar-2010,0.000593471810089021
14-Mar-2010,0.000593471810089021
15-Mar-2010,0.000672601384767557
16-Mar-2010,0.000633036597428289
17-Mar-2010,0.000593471810089021
18-Mar-2010,0.000633036597428289
19-Mar-2010,0.000633036597428289
20-Mar-2010,0.000633036597428289
21-Mar-2010,0.000633036597428289
22-Mar-2010,0.000593471810089021
23-Mar-2010,0.000553907022749753
24-Mar-2010,0.000553907022749753
25-Mar-2010,0.000553907022749753
26-Mar-2010,0.000553907022749753
27-Mar-2010,0.000553907022749753
28-Mar-2010,0.000553907022749753
29-Mar-2010,0.000593471810089021
30-Mar-2010,0.000633036597428289
31-Mar-2010,0.000633036597428289
01-Apr-2010,0.000633036597428289
02-Apr-2010,0.000633036597428289
03-Apr-2010,0.000633036597428289
04-Apr-2010,0.000633036597428289
05-Apr-2010,0.000712166172106825
06-Apr-2010,0.000672601384767557
07-Apr-2010,0.000672601384767557
08-Apr-2010,0.000672601384767557
09-Apr-2010,0.000633036597428289
10-Apr-2010,0.000633036597428289
11-Apr-2010,0.000633036597428289
12-Apr-2010,0.000633036597428289
13-Apr-2010,0.000633036597428289
14-Apr-2010,0.000633036597428289
15-Apr-2010,0.000633036597428289
16-Apr-2010,0.000633036597428289
17-Apr-2010,0.000633036597428289
18-Apr-2010,0.000633036597428289
19-Apr-2010,0.000633036597428289
20-Apr-2010,0.000633036597428289
21-Apr-2010,0.000593471810089021
22-Apr-2010,0.000633036597428289
23-Apr-2010,0.000633036597428289
24-Apr-2010,0.000633036597428289
25-Apr-2010,0.000633036597428289
26-Apr-2010,0.000633036597428289
27-Apr-2010,0.000633036597428289
28-Apr-2010,0.000633036597428289
29-Apr-2010,0.000672601384767557
30-Apr-2010,0.000633036597428289
01-May-2010,0.000633036597428289
02-May-2010,0.000633036597428289
03-May-2010,0.000672601384767557
04-May-2010,0.000633036597428289
05-May-2010,0.000593471810089021
06-May-2010,0.000435212660731949
07-May-2010,0.000514342235410485
08-May-2010,0.000514342235410485
09-May-2010,0.000514342235410485
10-May-2010,0.000633036597428289
11-May-2010,0.000633036597428289
12-May-2010,0.000633036597428289
13-May-2010,0.000633036597428289
14-May-2010,0.000633036597428289
15-May-2010,0.000633036597428289
16-May-2010,0.000633036597428289
17-May-2010,0.000633036597428289
18-May-2010,0.000672601384767557
19-May-2010,0.000672601384767557
20-May-2010,0.000672601384767557
21-May-2010,0.000672601384767557
22-May-2010,0.000672601384767557
23-May-2010,0.000672601384767557
24-May-2010,0.000672601384767557
25-May-2010,0.000672601384767557
26-May-2010,0.000672601384767557
27-May-2010,0.000672601384767557
28-May-2010,0.000633036597428289
29-May-2010,0.000633036597428289
30-May-2010,0.000633036597428289
31-May-2010,0.000633036597428289
01-Jun-2010,0.000633036597428289
02-Jun-2010,0.000633036597428289
03-Jun-2010,0.000553907022749753
04-Jun-2010,0.000553907022749753
05-Jun-2010,0.000553907022749753
06-Jun-2010,0.000553907022749753
07-Jun-2010,0.000474777448071217
08-Jun-2010,0.000474777448071217
09-Jun-2010,0.000395647873392681
10-Jun-2010,0.000395647873392681
11-Jun-2010,0.000316518298714144
12-Jun-2010,0.000316518298714144
13-Jun-2010,0.000316518298714144
14-Jun-2010,0.000276953511374876
15-Jun-2010,0.000356083086053412
16-Jun-2010,0.000395647873392681
17-Jun-2010,0.000356083086053412
18-Jun-2010,0.000435212660731949
19-Jun-2010,0.000435212660731949
20-Jun-2010,0.000435212660731949
21-Jun-2010,0.000474777448071217
22-Jun-2010,0.000514342235410485
23-Jun-2010,0.000514342235410485
24-Jun-2010,0.000514342235410485
25-Jun-2010,0.000514342235410485
26-Jun-2010,0.000514342235410485
27-Jun-2010,0.000514342235410485
28-Jun-2010,0.000672601384767557
29-Jun-2010,0.000593471810089021
30-Jun-2010,0.000712166172106825
01-Jul-2010,0.000672601384767557
02-Jul-2010,0.000672601384767557
03-Jul-2010,0.000672601384767557
04-Jul-2010,0.000672601384767557
05-Jul-2010,0.000672601384767557
06-Jul-2010,0.000672601384767557
07-Jul-2010,0.000633036597428289
08-Jul-2010,0.000593471810089021
09-Jul-2010,0.000633036597428289
10-Jul-2010,0.000633036597428289
11-Jul-2010,0.000633036597428289
12-Jul-2010,0.000633036597428289
13-Jul-2010,0.000593471810089021
14-Jul-2010,0.000593471810089021
15-Jul-2010,0.000593471810089021
16-Jul-2010,0.000593471810089021
17-Jul-2010,0.000593471810089021
18-Jul-2010,0.000593471810089021
19-Jul-2010,0.000672601384767557
20-Jul-2010,0.000633036597428289
21-Jul-2010,0.000633036597428289
22-Jul-2010,0.000633036597428289
23-Jul-2010,0.000633036597428289
24-Jul-2010,0.000633036597428289
25-Jul-2010,0.000633036597428289
26-Jul-2010,0.000633036597428289
27-Jul-2010,0.000593471810089021
28-Jul-2010,0.000593471810089021
29-Jul-2010,0.000593471810089021
30-Jul-2010,0.000593471810089021
31-Jul-2010,0.000593471810089021
01-Aug-2010,0.000593471810089021
02-Aug-2010,0.000633036597428289
03-Aug-2010,0.000633036597428289
04-Aug-2010,0.000633036597428289
05-Aug-2010,0.000593471810089021
06-Aug-2010,0.000593471810089021
07-Aug-2010,0.000593471810089021
08-Aug-2010,0.000593471810089021
09-Aug-2010,0.000593471810089021
10-Aug-2010,0.000593471810089021
11-Aug-2010,0.000593471810089021
12-Aug-2010,0.000633036597428289
13-Aug-2010,0.000593471810089021
14-Aug-2010,0.000593471810089021
15-Aug-2010,0.000593471810089021
16-Aug-2010,0.000633036597428289
17-Aug-2010,0.000672601384767557
18-Aug-2010,0.000633036597428289
19-Aug-2010,0.000633036597428289
20-Aug-2010,0.000593471810089021
21-Aug-2010,0.000593471810089021
22-Aug-2010,0.000593471810089021
23-Aug-2010,0.000633036597428289
24-Aug-2010,0.000633036597428289
25-Aug-2010,0.000633036597428289
26-Aug-2010,0.000633036597428289
27-Aug-2010,0.000593471810089021
28-Aug-2010,0.000593471810089021
29-Aug-2010,0.000593471810089021
30-Aug-2010,0.000553907022749753
31-Aug-2010,0.000553907022749753
01-Sep-2010,0.000514342235410485
02-Sep-2010,0.000553907022749753
03-Sep-2010,0.000553907022749753
04-Sep-2010,0.000553907022749753
05-Sep-2010,0.000553907022749753
06-Sep-2010,0.000553907022749753
07-Sep-2010,0.000553907022749753
08-Sep-2010,0.000553907022749753
09-Sep-2010,0.000553907022749753
10-Sep-2010,0.000553907022749753
11-Sep-2010,0.000553907022749753
12-Sep-2010,0.000553907022749753
13-Sep-2010,0.000593471810089021
14-Sep-2010,0.000593471810089021
15-Sep-2010,0.000593471810089021
16-Sep-2010,0.000633036597428289
17-Sep-2010,0.000633036597428289
18-Sep-2010,0.000633036597428289
19-Sep-2010,0.000633036597428289
20-Sep-2010,0.000672601384767557
21-Sep-2010,0.000672601384767557
22-Sep-2010,0.000633036597428289
23-Sep-2010,0.000633036597428289
24-Sep-2010,0.000593471810089021
25-Sep-2010,0.000593471810089021
26-Sep-2010,0.000593471810089021
27-Sep-2010,0.000633036597428289
28-Sep-2010,0.000633036597428289
29-Sep-2010,0.000633036597428289
30-Sep-2010,0.000633036597428289
01-Oct-2010,0.000633036597428289
02-Oct-2010,0.000633036597428289
03-Oct-2010,0.000633036597428289
04-Oct-2010,0.000514342235410485
05-Oct-2010,0.000474777448071217
06-Oct-2010,0.000514342235410485
07-Oct-2010,0.000514342235410485
08-Oct-2010,0.000474777448071217
09-Oct-2010,0.000474777448071217
10-Oct-2010,0.000474777448071217
11-Oct-2010,0.000474777448071217
12-Oct-2010,0.000514342235410485
13-Oct-2010,0.000514342235410485
14-Oct-2010,0.000553907022749753
15-Oct-2010,0.000553907022749753
16-Oct-2010,0.000553907022749753
17-Oct-2010,0.000553907022749753
18-Oct-2010,0.000593471810089021
19-Oct-2010,0.000553907022749753
20-Oct-2010,0.000553907022749753
21-Oct-2010,0.000514342235410485
22-Oct-2010,0.000514342235410485
23-Oct-2010,0.000514342235410485
24-Oct-2010,0.000514342235410485
25-Oct-2010,0.000553907022749753
26-Oct-2010,0.000553907022749753
27-Oct-2010,0.000553907022749753
28-Oct-2010,0.000514342235410485
29-Oct-2010,0.000474777448071217
30-Oct-2010,0.000474777448071217
31-Oct-2010,0.000474777448071217
01-Nov-2010,0.000514342235410485
02-Nov-2010,0.000514342235410485
03-Nov-2010,0.000514342235410485
04-Nov-2010,0.000514342235410485
05-Nov-2010,0.000514342235410485
06-Nov-2010,0.000514342235410485
07-Nov-2010,0.000514342235410485
08-Nov-2010,0.000514342235410485
09-Nov-2010,0.000514342235410485
10-Nov-2010,0.000514342235410485
11-Nov-2010,0.000514342235410485
12-Nov-2010,0.000514342235410485
13-Nov-2010,0.000514342235410485
14-Nov-2010,0.000514342235410485
15-Nov-2010,0.000553907022749753
16-Nov-2010,0.000593471810089021
17-Nov-2010,0.000553907022749753
18-Nov-2010,0.000593471810089021
19-Nov-2010,0.000553907022749753
20-Nov-2010,0.000553907022749753
21-Nov-2010,0.000553907022749753
22-Nov-2010,0.000593471810089021
23-Nov-2010,0.000593471810089021
24-Nov-2010,0.000633036597428289
25-Nov-2010,0.000633036597428289
26-Nov-2010,0.000633036597428289
27-Nov-2010,0.000633036597428289
28-Nov-2010,0.000633036597428289
29-Nov-2010,0.000712166172106825
30-Nov-2010,0.000672601384767557
01-Dec-2010,0.000633036597428289
02-Dec-2010,0.000633036597428289
03-Dec-2010,0.000553907022749753
04-Dec-2010,0.000553907022749753
05-Dec-2010,0.000553907022749753
06-Dec-2010,0.000593471810089021
07-Dec-2010,0.000553907022749753
08-Dec-2010,0.000593471810089021
09-Dec-2010,0.000553907022749753
10-Dec-2010,0.000514342235410485
11-Dec-2010,0.000514342235410485
12-Dec-2010,0.000514342235410485
13-Dec-2010,0.000593471810089021
14-Dec-2010,0.000593471810089021
15-Dec-2010,0.000553907022749753
16-Dec-2010,0.000514342235410485
17-Dec-2010,0.000435212660731949
18-Dec-2010,0.000435212660731949
19-Dec-2010,0.000435212660731949
20-Dec-2010,0.000553907022749753
21-Dec-2010,0.000553907022749753
22-Dec-2010,0.000553907022749753
23-Dec-2010,0.000553907022749753
24-Dec-2010,0.000553907022749753
25-Dec-2010,0.000553907022749753
26-Dec-2010,0.000553907022749753
27-Dec-2010,0.000672601384767557
28-Dec-2010,0.000593471810089021
29-Dec-2010,0.000514342235410485
30-Dec-2010,0.000474777448071217
31-Dec-2010,0.000474777448071217
01-Jan-2011,0.000474777448071217
02-Jan-2011,0.000474777448071217
03-Jan-2011,0.000593471810089021
04-Jan-2011,0.000553907022749753
05-Jan-2011,0.000553907022749753
06-Jan-2011,0.000593471810089021
07-Jan-2011,0.000553907022749753
08-Jan-2011,0.000553907022749753
09-Jan-2011,0.000553907022749753
10-Jan-2011,0.000593471810089021
11-Jan-2011,0.000593471810089021
12-Jan-2011,0.000593471810089021
13-Jan-2011,0.000593471810089021
14-Jan-2011,0.000593471810089021
15-Jan-2011,0.000593471810089021
16-Jan-2011,0.000593471810089021
17-Jan-2011,0.000593471810089021
18-Jan-2011,0.000633036597428289
19-Jan-2011,0.000633036597428289
20-Jan-2011,0.000633036597428289
21-Jan-2011,0.000633036597428289
22-Jan-2011,0.000633036597428289
23-Jan-2011,0.000633036597428289
24-Jan-2011,0.000633036597428289
25-Jan-2011,0.000633036597428289
26-Jan-2011,0.000633036597428289
27-Jan-2011,0.000593471810089021
28-Jan-2011,0.000593471810089021
29-Jan-2011,0.000593471810089021
30-Jan-2011,0.000593471810089021
31-Jan-2011,0.000593471810089021
01-Feb-2011,0.000593471810089021
02-Feb-2011,0.000633036597428289
03-Feb-2011,0.000553907022749753
04-Feb-2011,0.000593471810089021
05-Feb-2011,0.000593471810089021
06-Feb-2011,0.000593471810089021
07-Feb-2011,0.000633036597428289
08-Feb-2011,0.000593471810089021
09-Feb-2011,0.000553907022749753
10-Feb-2011,0.000474777448071217
11-Feb-2011,0.000474777448071217
12-Feb-2011,0.000474777448071217
13-Feb-2011,0.000474777448071217
14-Feb-2011,0.000514342235410485
15-Feb-2011,0.000514342235410485
16-Feb-2011,0.000474777448071217
17-Feb-2011,0.000356083086053412
18-Feb-2011,0.000395647873392681
19-Feb-2011,0.000395647873392681
20-Feb-2011,0.000395647873392681
21-Feb-2011,0.000395647873392681
